Model,Ability_PC1,Ability,Coherence_Cosine_Raw,Coherence_Cosine_Centered,Coherence_R2_1F,RMSE_1F,Delta_g,params_num,gfactor_meta,model_type,size_band,ability_decile
Charlie911/vicuna-MultiLoRA-sharegpt-mmlu-drop-ffn-1.0general,12.333030413220499,107.48810108956843,0.8018051798575087,0.3876641690066163,0.15028350793158685,0.26702966171399684,2.1999999999999e-4,NA,-0.311544608,base_or_other,unknown,6
blueapple8259/TinyStories-Alpaca,-47.11535363557818,71.3935246185898,0.3003552681489399,-0.7113876082018664,0.5060723291031792,0.4238343768465699,-6.2e-4,0.069,-0.943092291,instruction_or_chat,<2B,1
speechlessai/speechless-codellama-dolphin-orca-platypus-13b,-1.6761829983385124,98.98229167401385,0.7012447151529206,-0.04987703936819964,0.0024877190561288787,0.3056245462536585,4.1000000000002e-4,13,-0.632200409,instruction_or_chat,2B-20B,4
BEE-spoke-data/Mixtral-GQA-400m-v2,-49.924842703928185,69.68772016915855,0.23487283196589553,-0.8204930350688822,0.6732088205965515,0.31672716288989033,-0.00114999999999998,2.006,-0.529350186,merge_or_moe,2B-20B,1
BEE-spoke-data/smol_llama-220M-open_instruct,-48.57629309488354,70.50650318180722,0.2509370656485756,-0.8219225299234194,0.6755566451957202,0.30652878805855505,-0.00109999999999999,0.218,-0.857516057,instruction_or_chat,<2B,1
BEE-spoke-data/verysmol_llama-v11-KIx2,-49.66114160624817,69.84782846458134,0.2395726870926427,-0.8159146472523361,0.6657167116009068,0.32043330070504483,-0.00113000000000002,0.058,-0.629196676,base_or_other,<2B,1
BEE-spoke-data/zephyr-220m-sft-full,-48.36815151131252,70.63287806020304,0.2555527199325684,-0.8104816611558872,0.6568805230700112,0.3183078320063126,-0.00105,0.218,-0.786854519,base_or_other,<2B,1
BEE-spoke-data/smol_llama-101M-GQA,-49.24566237213654,70.1000901068059,0.2423061312092394,-0.8237219829253026,0.6785179051543976,0.30865553046892547,-0.00113000000000002,0.101,-0.875017092,base_or_other,<2B,1
BEE-spoke-data/smol_llama-81M-tied,-48.92987782143766,70.29182130010794,0.24653319115472822,-0.8201442325278129,0.6726365621486403,0.31081883181446857,-0.00111,0.081,-0.587837533,base_or_other,<2B,1
Henk717/airochronos-33B,20.730743473151247,112.5868418051141,0.85190107683875,0.631318704662074,0.39856330685619046,0.23188332672817155,-3.99999999999845e-5,32.529,0.42572701,base_or_other,20B+,8
SanjiWatsuki/openchat-3.5-1210-starling-slerp,25.396337422039583,115.419595634595,0.8632775701702294,0.6475583039562655,0.4193317570227092,0.27212258659668326,-8.9999999999979e-5,7.242,1.66968547,merge_or_moe,2B-20B,10
SanjiWatsuki/neural-chat-7b-v3-3-wizardmath-dare-me,19.685737696199578,111.95235793255276,0.8310728075383524,0.4871159227630769,0.23728192220931865,0.32137325342098405,2.0999999999998e-4,7.242,0.935315528,instruction_or_chat,2B-20B,8
klosax/pythia-160m-deduped-step92k-193bt,-46.676962957372744,71.6596971329791,0.27115636922538894,-0.8183728416560019,0.6697341079601282,0.2984637462702717,-0.001,0.16,-0.45485408,base_or_other,<2B,1
vihangd/dopeyshearedplats-2.7b-v1,5.275180838537085,103.202869534999,0.7560043557467622,0.15213075754341351,0.023143767390730097,0.31206423039315806,4.1000000000002e-4,2.7,-1.160944795,base_or_other,2B-20B,5
vihangd/dopeyshearedplats-1.3b-v1,-8.358636931981739,94.9249846776843,0.6519981224240262,-0.21276417399137615,0.04526859373422598,0.3495311659117307,5e-4,1.3,-0.853076674,base_or_other,<2B,4
WhoTookMyAmogusNickname/NewHope_HF_not_official,19.81306409693153,112.02966520644301,0.8484981907635797,0.6073467428511725,0.3688700660519213,0.2359840598800365,0,NA,-0.253575432,base_or_other,unknown,8
Walmart-the-bag/Yi-6B-Infinity-Chat,14.772933472253246,108.96950834655529,0.8123536984063989,0.42922024597561503,0.1842300195553569,0.28306015754018027,2.1999999999999e-4,6.062,1.310462248,instruction_or_chat,2B-20B,6
upstage/llama-65b-instruct,22.670937321115034,113.7648464949702,0.8567971225270405,0.6446917683894287,0.4156274762290839,0.2447769879817158,-6.00000000000045e-5,65,1.057762969,instruction_or_chat,20B+,9
charlesdedampierre/TopicNeuralHermes-2.5-Mistral-7B,24.840461150896946,115.08209077389617,0.8649625496811365,0.6642354309234957,0.4412087076941188,0.2545486351085826,-1.0999999999999e-4,7.242,1.154245674,base_or_other,2B-20B,10
elliotthwang/Elliott-Chinese-LLaMa-GPTQ-V1.0,10.23434323966574,106.21386587045207,0.7883455898653865,0.33363971706802587,0.11131546080522403,0.2633082020644335,2.4000000000001e-4,53.904,-0.166432684,base_or_other,20B+,5
elliotthwang/Elliott-Chinese-LLaMa-GPTQ-V2.0,10.118988960551752,106.14382756890099,0.787968319333389,0.33188302328033137,0.11014634114167998,0.26189048563861733,2.4000000000001e-4,NA,-0.191396289,base_or_other,unknown,5
pharaouk/fusedyi,9.063923899656036,105.50323611916372,0.7776583749850987,0.26971145366606625,0.0727442682386572,0.2946625652308465,3.2999999999999e-4,10.906,1.162808706,merge_or_moe,2B-20B,5
fierysurf/Kan-LLaMA-7B-SFT-v0.1-sharded,2.3106248959209954,101.40291495447725,0.7324593889016806,0.07074558055297862,0.005004937167769952,0.29665313185035613,3.9e-4,6.881,-0.481377092,base_or_other,2B-20B,4
fierysurf/Ambari-7B-Instruct-v0.1-sharded,6.523209347955211,103.96062033330793,0.7645206238768245,0.21212315809101548,0.04499623419849652,0.27364285664589877,3.0000000000002e-4,6.883,-0.456012879,instruction_or_chat,2B-20B,5
ContextualAI/archangel_sft-kto_llama13b,16.932807672555054,110.28089377339033,0.8330179389956027,0.5526326871993856,0.30540288696120144,0.23252370522225846,6.00000000000045e-5,13.016,-0.590878881,base_or_other,2B-20B,7
64bits/LexPodLM-13B,14.693940147158033,108.92154689799841,0.8188848081118256,0.4845889125954313,0.23482641421041905,0.24152001071695842,1.2e-4,64,-0.466449214,base_or_other,20B+,6
hon9kon9ize/CantoneseLLM-6B-preview202402,12.544527598127539,107.61651334897917,0.7997184269881611,0.3888372378755123,0.1511943975586535,0.27064432300931734,2.1999999999999e-4,6.061,1.067730036,base_or_other,2B-20B,6
KoboldAI/OPT-2.7B-Nerybus-Mix,-12.882901621001452,92.17804007345883,0.6101829942438051,-0.35162897580548547,0.12364293662601022,0.3123042695999036,3.2999999999999e-4,2.7,-0.945626264,merge_or_moe,2B-20B,3
KoboldAI/fairseq-dense-125M,-44.78027560064855,72.81128649800917,0.29573750939564214,-0.8015080406712767,0.6424151392607182,0.30421230844229397,-8.7999999999999e-4,0.162,-0.502349862,base_or_other,<2B,1
SicariusSicariiStuff/Tenebra_30B_Alpha01_FP16,20.4212585573657,112.39893548708423,0.8476024151957062,0.5983455909177589,0.3580174461707125,0.24900058257592544,1.000000000001e-5,32.529,0.259260712,base_or_other,20B+,8
FabbriSimo01/Facebook_opt_1.3b_Quantized,-39.95366231095179,75.74180454771421,0.4248589543268841,-0.5771560099943965,0.33310905987265793,0.514753279565052,1.5999999999999e-4,1.3,-0.847920048,base_or_other,<2B,2
AtAndDev/ShortKingv0.1,-21.663591882679114,86.84677159258737,0.5335658301337236,-0.5213212227284181,0.2717758172670508,0.32289844230625264,1.5999999999999e-4,1.415,-0.900334169,base_or_other,<2B,3
AtAndDev/Ogno-Monarch-Neurotic-9B-Passthrough,-13.707788062215382,91.67720347026656,0.6206793168204986,-0.25820302279964796,0.06666880098287287,0.46701657218072334,8.5000000000001e-4,8.987,1.013942435,merge_or_moe,2B-20B,3
UCLA-AGI/zephyr-7b-sft-full-spin-iter1,22.074600324560507,113.4027755712771,0.8532331540206293,0.6165590727663919,0.3801450902105463,0.2566678781339323,-2.000000000002e-5,7.242,0.967394831,base_or_other,2B-20B,9
CausalLM/72B-preview-llamafied-qwen-llamafy,23.0286032876222,113.98200633515295,0.8473068447307607,0.5768368479434257,0.33274074914529617,0.29694105437817886,4.99999999999945e-5,72,2.222586163,base_or_other,20B+,9
alibidaran/medical_transcription_generator,-44.86163921677606,72.76188590771123,0.3099779930280104,-0.7439696852163729,0.5534908925209561,0.36689635814646726,-6.8999999999996e-4,0.137,-0.926634656,base_or_other,<2B,1
PracticeLLM/SOLAR-tail-10.7B-Merge-v1.0,26.17456736429914,115.89210435980837,0.8669601762712574,0.6565620309641721,0.4310737005037899,0.2738041929748791,-1.0999999999999e-4,10.732,1.746053165,merge_or_moe,2B-20B,10
beaugogh/Llama2-7b-openorca-mc-v2-dpo,14.830879954275234,109.00469103082892,0.8176340066246423,0.45653701520344897,0.2084260462508728,0.26317523144708704,1.7e-4,7,-0.445178424,instruction_or_chat,2B-20B,6
FPHam/Sydney_Overthinker_13b_HF,16.167493161338083,109.81622675860999,0.8250050434156889,0.48042553503904345,0.23080869471754595,0.26874607362516173,1.4999999999998e-4,13.016,-0.172177047,base_or_other,2B-20B,7
gaodrew/OpenOrca-Platypus2-13B-thera-1250,15.731272964916638,109.55137207012939,0.825279643340213,0.496730055060768,0.24674074760066567,0.2502787674072594,1.2e-4,13,0.325314152,instruction_or_chat,2B-20B,7
gaodrew/gaodrew-llama-30b-instruct-2048-Open-Platypus-100steps,20.302738843669935,112.32697526583081,0.8486150437230611,0.6277393832290816,0.3940567332568218,0.229244843228068,-2.99999999999745e-5,30,0.419777715,instruction_or_chat,20B+,8
Test157t/Kunocchini-1.2-7b-longtext,21.20803225082029,112.87663162127082,0.8548066288512541,0.6473884950795139,0.4191118635613096,0.22734740043740473,-6.00000000000045e-5,7.242,1.109060982,base_or_other,2B-20B,8
HuggingFaceTB/cosmo-1b,-20.720845116564146,87.41916806369032,0.5417242585108417,-0.4871314672366223,0.23729706637209869,0.3382574180820345,2.3e-4,1.742,-0.972934793,base_or_other,<2B,3
fangloveskari/Platypus_QLoRA_LLaMA_70b,24.056469041443567,114.60608350136745,0.8628038734301157,0.6679097240988697,0.44610339954581923,0.24408259253447626,-1.0999999999999e-4,70,1.48381402,base_or_other,20B+,9
uukuguy/speechless-mistral-dolphin-orca-platypus-samantha-7b,21.24656754389218,112.9000286421465,0.8524233026982949,0.6375154201242513,0.4064259108961914,0.23379966956719475,-4.99999999999945e-5,7,1.062450915,instruction_or_chat,2B-20B,9
uukuguy/speechless-coding-7b-16k-tora,-5.93038029055064,96.39932071621061,0.6647764683149848,-0.16181585351923525,0.026184370450155092,0.32931247807675124,4.6000000000001e-4,7,-0.410801187,base_or_other,2B-20B,4
uukuguy/speechless-codellama-34b-v2.0,9.862901689252142,105.98834207093387,0.7846441718947823,0.3155236595776888,0.09955517975328909,0.27009072282903185,2.5999999999998e-4,34,0.177030666,base_or_other,20B+,5
uukuguy/speechless-codellama-dolphin-orca-platypus-34b,8.308921113637554,105.04482995334806,0.7733513524905602,0.2611496673866516,0.06819914877615207,0.2796565858873474,3.0000000000002e-4,34,0.278228449,instruction_or_chat,20B+,5
uukuguy/CollectiveCognition-v1.1-Mistral-7B-dare-0.85,21.464498335942853,113.03234711917351,0.8566097596369752,0.6662230632849959,0.44385317005283564,0.21877825497977355,-7.9999999999969e-5,7,1.029853741,base_or_other,2B-20B,9
uukuguy/speechless-llama2-hermes-orca-platypus-wizardlm-13b,17.947619014198892,110.89704484562995,0.8351509174550977,0.5520672920877855,0.3047782949931368,0.24682254544145135,6.00000000000045e-5,13.016,0.317381333,instruction_or_chat,2B-20B,7
uukuguy/speechless-orca-platypus-coig-lite-4k-0.5e-13b,15.363858600010431,109.32829340949235,0.8245442401023545,0.5138127968385175,0.2640035901950125,0.23358318410910184,8.9999999999979e-5,13,0.432339233,instruction_or_chat,2B-20B,7
uukuguy/speechless-mistral-hermes-code-7b,16.997401071433064,110.32011218803065,0.826539618216835,0.5128097896717781,0.2629738803832071,0.25910512046071504,1.0999999999999e-4,7.242,1.093771694,base_or_other,2B-20B,7
uukuguy/speechless-coder-ds-6.7b,-22.00073384335422,86.64207307174661,0.5247669261505908,-0.4969682777326028,0.24697746907250928,0.34980082213827046,2.3e-4,6.7,-0.298046578,base_or_other,2B-20B,3
roneneldan/TinyStories-3M,-45.24617480507588,72.52841195514245,0.332362789491912,-0.6751608479159326,0.4558421705585709,0.45013771445988926,-4.0999999999996e-4,0.003,-1.022450093,base_or_other,<2B,1
roneneldan/TinyStories-8M,-46.239487248759914,71.92531411603721,0.316076692729402,-0.6968465951536282,0.48559517717721246,0.43334788796400303,-5.2999999999997e-4,0.008,-1.143974068,base_or_other,<2B,1
roneneldan/TinyStories-1M,-45.554389212787974,72.3412770365635,0.3267561103087371,-0.6829155500944766,0.46637364856085417,0.44370078939650637,-4.5e-4,0.001,-0.977944307,base_or_other,<2B,1
roneneldan/TinyStories-28M,-45.81299417740575,72.18426290034225,0.32088597023539384,-0.6897301126703108,0.47572762832420723,0.4379215494470155,-4.8999999999999e-4,0.028,-0.914091351,base_or_other,<2B,1
martyn/mixtral-megamerge-dare-8x7b-v2,23.640389265484018,114.35345723520904,0.8541154645627037,0.600239884087924,0.3602879184498792,0.28683384293333924,1.000000000001e-5,46.703,1.657712012,merge_or_moe,20B+,9
martyn/solar-megamerge-dare-10.7b-v1,25.176665864913378,115.28622023770141,0.8665944252803748,0.6686526668131517,0.44709638883633707,0.2549357195403461,-1.2e-4,10.732,1.535835155,merge_or_moe,2B-20B,10
cmarkea/bloomz-7b1-mt-sft-chat,-10.412944604946317,93.677694838218315,0.6310303247339721,-0.28494923150947027,0.08119606453783201,0.31895236930263465,3.7999999999999e-4,7.069,-0.762190944,instruction_or_chat,2B-20B,3
cmarkea/bloomz-3b-sft-chat,-21.843959608907344,86.73725984064644,0.5311801040320135,-0.5217253250294797,0.2721973147771153,0.3252404959159118,1.5999999999999e-4,3.003,-1.049380097,instruction_or_chat,2B-20B,3
ethzanalytics/pythia-31m,-49.35309884535202,70.03485916638093,0.2487586944994775,-0.7951210525961212,0.6322174882815699,0.3427559896887186,-0.00103999999999999,0.03,-0.726296918,base_or_other,<2B,1
euclaise/gpt-neox-122m-minipile-digits,-49.85622732438694,69.72938056251598,0.23827439132307973,-0.8125588069867057,0.6602518148116661,0.3256503311327947,-0.00112000000000001,0.172,-0.7314436,base_or_other,<2B,1
NobodyExistsOnTheInternet/GiftedConvo13bLoraNoEcons,18.10170725540215,110.99060079158845,0.8403149754408039,0.5686768752661977,0.32339338846251897,0.2384132722837484,3.99999999999845e-5,13,-0.031507206,base_or_other,2B-20B,7
NobodyExistsOnTheInternet/clown-SUV-4x70b,-43.003756313586315,73.88991482887181,0.35462771504559876,-0.6623080463666112,0.4386519482819665,0.44296642727510016,-3.0999999999997e-4,238.094,-0.771907831,base_or_other,20B+,2
giraffe176/Open_Maid_Samantha_Hermes_Orca_dare_tiesv0.1,25.879216614705285,115.71277971730463,0.871340208555882,0.692949333974647,0.48017877945589715,0.24517997004296302,-1.5999999999999e-4,7.242,1.438953421,merge_or_moe,2B-20B,10
jlevin/guanaco-unchained-llama-2-7b,2.6862026222971274,101.63095006732998,0.7381019941950295,0.06910148471735886,0.004775015190133014,0.35311841496192187,5.4999999999999e-4,7,-0.721152794,instruction_or_chat,2B-20B,5
lilloukas/Platypus-30B,20.429163076615197,112.40373478111185,0.850418171260499,0.6414762606705507,0.4114917930038656,0.2224613607484522,-4.99999999999945e-5,32.316,0.776018309,base_or_other,20B+,8
Dampish/StellarX-4B-V0,-11.780182513874777,92.84756507022782,0.6200147611725391,-0.32118734769999835,0.10316131232254899,0.316270801068686,3.5000000000001e-4,4,-1.409117628,base_or_other,2B-20B,3
222gate/TinyMistral-248Mx4-MOE,-44.72378523418053,72.84558508971992,0.3420353097547374,-0.6635741268306325,0.44033062179904514,0.4591168404986097,-3.4e-4,0.701,-0.999957759,base_or_other,<2B,1
sarvamai/OpenHathi-7B-Hi-v0.1-Base,7.220230203763567,104.38382229219029,0.7695658250793307,0.23938395904273302,0.05730467984696552,0.2666551747156937,2.8e-4,6.87,-0.702977726,base_or_other,2B-20B,5
quantumaikr/llama-2-70b-fb16-orca-chat-10k,23.56121498916037,114.30538592062203,0.861443653209661,0.670443039277026,0.44949386891501264,0.2374243278982779,-1.0999999999999e-4,68.977,1.330840267,instruction_or_chat,20B+,9
AIChenKai/TinyLlama-1.1B-Chat-v1.0-x2-MoE,-12.90221255240356,92.16631528225766,0.6098174576688814,-0.350302616236085,0.12271192294183786,0.3141233831109076,3.2999999999999e-4,1.861,-0.949889727,instruction_or_chat,<2B,3
TomGrc/FusionNet_passthrough,21.162002533695848,112.84868429904719,0.8403860915340694,0.5424752223192576,0.2942793668303241,0.2984019139626145,1.0999999999999e-4,21.201,1.34107585,merge_or_moe,20B+,8
TomGrc/FusionNet_SOLAR,24.923300316022015,115.1323872559325,0.8590492534615966,0.6190505370091097,0.38322356737126195,0.2879066343066787,-2.99999999999745e-5,15.966,1.58504808,merge_or_moe,2B-20B,10
ddyuudd/dolly-v2-3b,-7.400364364782883,95.50680776691087,0.6591481079121492,-0.19720914116220434,0.038891445357930876,0.33498134664889545,4.6000000000001e-4,2.775,-1.339421415,base_or_other,2B-20B,4
RWKV/rwkv-4-430m-pile,-39.37489674811994,76.09320683056274,0.35553196152228844,-0.7582441937328642,0.5749342573296146,0.308280978285303,-5.7000000000001e-4,0.43,-0.837332759,base_or_other,<2B,2
RWKV/rwkv-4-169m-pile,-46.748741649044526,71.6161161085831,0.2732069483288024,-0.8096454234784759,0.6555257117596474,0.30857575975042184,-9.7999999999998e-4,0.169,-1.108156047,base_or_other,<2B,1
google/gemma-7b-it,5.172630913313701,103.14060550247238,0.7462744934619532,0.13681322368025578,0.018717858173776136,0.3410269522167592,5e-4,8.538,0.189245642,instruction_or_chat,2B-20B,5
ewqr2130/alignment-handbook-zephyr-7b_ppostep_100,-44.91692382763156,72.72831940046093,0.3398171202179688,-0.664547675943356,0.4416236136017263,0.45989186267072946,-3.5000000000001e-4,7.242,-1.109631347,base_or_other,2B-20B,1
alexredna/Tukan-1.1B-Chat-reasoning-sft-COLA,-14.71135957432259,91.06787675319188,0.5938681518130194,-0.39362059111868647,0.1549371697526185,0.3128440090012509,2.9000000000001e-4,1.1,-1.049347544,instruction_or_chat,<2B,3
jingyeom/KoSoLAR-10.7B-v0.2_1.4_dedup,14.484983233602355,108.79467698528077,0.8122129006733604,0.41996503785514544,0.17637063302066458,0.2850224788948605,2.3e-4,10.805,0.514362771,base_or_other,2B-20B,6
jingyeom/SOLAR_KO_1.3_deup,15.641078283226284,109.49660962557118,0.8181528683713079,0.47122173500222747,0.22204992353850028,0.2665787829375904,1.5999999999999e-4,10.851,0.46207006900000003,base_or_other,2B-20B,7
StudentLLM/Alpagasus-2-13B-QLoRA-pipeline,16.75880815164522,110.1752485298083,0.8342629893186368,0.5615655641859572,0.31535588287948535,0.22484510774978894,3.99999999999845e-5,12.852,-0.341211434,base_or_other,2B-20B,7
LLMs/WizardLM-30B-V1.0,19.319916294871465,111.73024645288461,0.8416462565999413,0.5800724349562959,0.3364840297961198,0.2470341780813332,3.000000000003e-5,30,0.559593447,base_or_other,20B+,8
keyfan/vicuna-chinese-replication-v1.1,2.9623835778575964,101.79863561134951,0.7356694102282428,0.08842809138398798,0.00781952734580793,0.30384683650761407,4.0000000000001e-4,NA,-0.360440465,base_or_other,unknown,5
cloudyu/60B_MoE_Coder_v3,25.48491606934612,115.4733768905544,0.8632023174333746,0.6501048121315046,0.42263626675653265,0.27122699880040263,-8.9999999999979e-5,60.814,2.17235929,base_or_other,20B+,10
cloudyu/Mixtral_7Bx5_MoE_30B,27.211372607912935,116.52160921094799,0.8704594352303072,0.676323235135924,0.457413118384715,0.2698603798154651,-1.4999999999998e-4,29.791,1.480053736,merge_or_moe,20B+,10
cloudyu/19B_TRUTH_DPO,25.52137941211928,115.49551590972494,0.8595228952147556,0.6211545710748578,0.3858330011671862,0.2931946477759777,-3.99999999999845e-5,19.188,1.652991907,instruction_or_chat,2B-20B,10
cloudyu/Truthful_DPO_cloudyu_Mixtral_34Bx2_MoE_60B,26.04675332280427,115.81450101080877,0.8650380099375333,0.655997394015064,0.4303325809545472,0.27287925140224695,-9.9999999999989e-5,60.814,2.457109059,merge_or_moe,20B+,10
AI-Sweden-Models/gpt-sw3-1.3b,-26.942186423724397,83.64182939996778,0.48191629375097184,-0.6148709645913577,0.37806630309751466,0.314651087276928,-2.99999999999745e-5,1.445,-1.114026345,base_or_other,<2B,2
AI-Sweden-Models/gpt-sw3-126m-instruct,-47.88049151422205,70.92896484773237,0.26075440423180324,-0.8082661170410257,0.6532941159565799,0.31760927325434923,-0.00102000000000002,0.186,-0.781650109,instruction_or_chat,<2B,1
AI-Sweden-Models/gpt-sw3-40b,3.9972840394735347,102.426983958396,0.7464364969243511,0.12797104583415633,0.016376588571886175,0.28208244547755723,3.4e-4,39.927,-1.075214737,base_or_other,20B+,5
AI-Sweden-Models/gpt-sw3-356m,-42.04555523859001,74.47169451101823,0.32622578795796464,-0.7831348385698429,0.6133001753818264,0.30400370488290307,-7.1999999999999e-4,0.471,-0.925793545,base_or_other,<2B,2
AI-Sweden-Models/gpt-sw3-20b-instruct,2.1370605582632884,101.29753393599442,0.7314796858616075,0.06355778841761994,0.004039592468535691,0.3055465824560136,4.1000000000002e-4,20.918,-1.134998758,instruction_or_chat,20B+,4
Technoculture/Medorca-2x7b,10.326487919223366,106.26981227229129,0.7835769079668891,0.29778113295812236,0.08867360314581729,0.3014399295452644,3.2999999999999e-4,11.067,0.302331312,instruction_or_chat,2B-20B,5
Technoculture/Medorca-4x7b,-44.69806857108175,72.86119917372994,0.34584155582738657,-0.6591217124046389,0.4344414317632357,0.46437654253657684,-3.1999999999998e-4,19.725,-1.108985854,instruction_or_chat,2B-20B,2
TheTravellingEngineer/bloom-560m-RLHF-v2,-40.93247441573325,75.14751070891528,0.3421514426598499,-0.7561035947339774,0.5716926459696572,0.32260626946911747,-6.0999999999999e-4,0.56,-0.871820275,instruction_or_chat,<2B,2
cognitivecomputations/TinyDolphin-2.8.2-1.1b-laser,-16.20860188262896,90.15881374235566,0.5826801300524816,-0.40513134131654643,0.16413140371694057,0.33306351347657903,3.1999999999998e-4,1.1,-0.803365503,base_or_other,<2B,3
cognitivecomputations/yayi2-30b-llama,-16.058593174558286,90.24989276614082,0.5926292707881674,-0.31477499609192927,0.09908329816467654,0.44091810182991803,7.0000000000003e-4,30.403,1.207090217,base_or_other,20B+,3
cognitivecomputations/MegaDolphin-120b,24.406200200250964,114.81842565764028,0.8587386264216386,0.625812958410113,0.3916418589140134,0.27697694522512556,-3.99999999999845e-5,120.316,1.256412005,base_or_other,20B+,10
cognitivecomputations/dolphin-2.8-experiment26-7b-preview,24.381260211276135,114.80328313772758,0.8615412556800967,0.6485776549497037,0.4206529745000501,0.26053849461433604,-7.9999999999969e-5,7,1.415175566,base_or_other,2B-20B,10
cognitivecomputations/dolphin-2.2.1-mistral-7b,23.84330861950998,114.47666139388421,0.8659309098073757,0.6823098968341774,0.46554679531785326,0.23262052603678596,-1.2e-4,7,1.214446473,base_or_other,2B-20B,9
maywell/TinyWand-DPO,-26.630262868039285,83.83121635831695,0.4884490615631424,-0.5764154153317602,0.3322547310320906,0.34375863618890096,7.00000000000145e-5,1.629,-0.931838792,instruction_or_chat,<2B,2
Ba2han/HermesStar-OrcaWind-Synth-11B,23.806369149369495,114.4542332900574,0.8605068776822244,0.6493234047666514,0.421620883977749,0.25389067442759244,-7.9999999999969e-5,10.732,1.561925225,instruction_or_chat,2B-20B,9
Ba2han/Tinypus-1.5B,-18.344083330380784,88.86223857632655,0.5622950282787167,-0.46610079542662425,0.21724995149732884,0.31705606360172434,2.3e-4,1.452,-1.237203609,base_or_other,<2B,3
glenn2/gemma-7b-lora-distilabel-intel-orca-dpo-pairs,4.317607865892129,102.6214712103733,0.7464732915930662,0.1335752251867723,0.01784234078369029,0.29168643088240026,3.6000000000002e-4,7,-0.672197263,instruction_or_chat,2B-20B,5
fzzhang/Marcoroni-neural-chat-7B-v2_gsm8k_merged_s,25.977304024515444,115.77233429680886,0.8663901056368568,0.657440463899944,0.43222796357296267,0.27110216610218857,-1.0999999999999e-4,7.242,1.257632195,merge_or_moe,2B-20B,10
instructkr/ko-wand-136M,-47.93298038721544,70.89709579577328,0.28344064491038284,-0.7318332604052705,0.5355799210354126,0.40643034445200477,-7.4000000000001e-4,0.136,-0.834544118,instruction_or_chat,<2B,1
TinyLlama/TinyLlama-1.1B-intermediate-step-1195k-token-2.5T,-15.383346520359579,90.65987433900816,0.587608571505484,-0.4085138665605147,0.1668835791722182,0.31297180075501496,2.8e-4,1.1,-0.787075906,base_or_other,<2B,3
inswave/AISquare-Instruct-llama2-koen-13b-v0.9.24,18.173840611998497,111.03439715371728,0.838263339511806,0.5676634756587474,0.3222418215969588,0.23999460975730896,3.99999999999845e-5,13.163,0.006377598,instruction_or_chat,2B-20B,7
diffnamehard/Psyfighter2-Noromaid-ties-Capybara-13B,21.586785111682218,113.10659454320258,0.8571894399117631,0.643485784039153,0.41407395426048155,0.23381843783425402,-6.00000000000045e-5,13.016,0.147132604,merge_or_moe,2B-20B,9
diffnamehard/Mistral-CatMacaroni-slerp-uncensored,24.63245373356347,114.95579735563756,0.8676368743125833,0.6826454320018938,0.46600478583304594,0.24009853544260845,-1.3000000000001e-4,7.242,1.250882564,merge_or_moe,2B-20B,10
rombodawg/Everyone-Coder-33b-Base,-7.210493779544803,95.62208925804173,0.6479299637531687,-0.17853715595353967,0.03187551605597416,0.36183480319683214,5.4999999999999e-4,33.343,0.365286454,base_or_other,20B+,4
rombodawg/LosslessMegaCoder-llama2-7b-mini,11.974135224969123,107.27019491726992,0.8017831782701947,0.40083331077107476,0.16066734302369523,0.24920442768912,1.8000000000001e-4,7,-0.234630852,base_or_other,2B-20B,6
JosephusCheung/LL7M,-1.971566983033259,98.80294685254461,0.7011483951688564,-0.058447375320930445,0.003416095681898046,0.306627992022053,4.1000000000002e-4,0.007,-0.847837754,base_or_other,<2B,4
aloobun/Cypher-Mixtral-2x1.8B-v0.1,-2.1773006399857575,98.67803396664631,0.6974030594233019,-0.06540732282300932,0.004278117878866894,0.30246100697914274,4.0000000000001e-4,3.105,-1.096453859,merge_or_moe,2B-20B,4
cyberagent/calm2-7b-chat,-2.1446086706882825,98.69788316531967,0.6984974594906905,-0.06321182558955063,0.003995734894363445,0.30831074786914137,4.2000000000003e-4,7.009,-0.67532004,instruction_or_chat,2B-20B,4
pinkyponky/SOLAR-10.7B-dpo-instruct-tuned-v0.1,25.39158958365676,115.41671294537943,0.8650682675325813,0.6539159370914313,0.42760605278215624,0.26750002401166745,-9.9999999999989e-5,10.732,1.737472053,instruction_or_chat,2B-20B,10
shuvom/yuj-v1,0.7478150316218333,100.45404206147747,0.7194931470466985,0.02175949315489653,4.7347554235011025e-4,0.312860632130345,4.2999999999998e-4,6.87,-0.681884548,base_or_other,2B-20B,4
vilm/Mixsmol-4x400M-v0.1-epoch1,-47.75226939892649,71.00681596210426,0.2600516281641216,-0.8169108563923024,0.6673433472916139,0.3069911079113731,-0.00105,1.774,-0.734642747,merge_or_moe,<2B,1
Ejafa/vicuna_7B_vanilla_1.1,10.788970250506035,106.55061223245936,0.7937754505964267,0.34620775033636897,0.11985980639296256,0.26621190802532246,2.4000000000001e-4,7,-0.349357439,base_or_other,2B-20B,5
openBuddy/openbuddy-llama2-34b-v11.1-bf16,6.042415846380598,103.66870259513881,0.7511717489352175,0.17207702048654963,0.02961050097952045,0.3149699477344051,4.2000000000003e-4,33.528,0.613957593,instruction_or_chat,20B+,5
SJ-Donald/SJ-SOLAR-10.7b-DPO,26.250386759079426,115.9381387304085,0.8681392767133372,0.6641185550966711,0.44105345522367956,0.26908133350821817,-1.2e-4,10.863,1.710086796,instruction_or_chat,2B-20B,10
